hitIndex,hitDocId,hitStart,hitEnd,score,quoteIndex,quoteStart,quoteEnd,quoteDocId,workCount,quoteMeta,hitMeta,quoteText,hitText,result,annotator
27842,0414800801,558277,558683,0.819,574,589956,590151,A48874,4,top151-1000,top40-50,"en judge of the most considerable *Moral Good* or *Evil* of their Actions; that is, whether as *Duties, or Sins,* they are like to procure them happiness, or misery, from the hands of the ALMIGHT","wicked prosper, and the virtuous<br />miscarry, may doubtless be good,<br />because it is a juR representation<br />of the common events of human<br />life; but since all reasonable be-<br />ings naturally love justice, I can-<br />not easily be persuaded, that the<br />observation ofjuftice makes a play<br />the worse, or, that if other excel-<br />lencies are equal. the audience<br />will not always rife better plea!ed<br />from the final triumph of perse",N,5
31663,0251900200,14862,15223,0.816,574,589956,590151,A48874,4,top151-1000,top40-50,"en judge of the most considerable *Moral Good* or *Evil* of their Actions; that is, whether as *Duties, or Sins,* they are like to procure them happiness, or misery, from the hands of the ALMIGHT","deny them Assistance, behold<br />their miseries and calamities, pass by them and regard them<br />not. Such persons are a Scandal to Humane Nature, moil<br />unlike unto God, Enemies to the common Good and Interest,<br />live and die covetous Wretches, and are carried to their Graves<br />with an odious and infamous Character. Thus having laid<br />down some Rules for thc securing a Good",T,6
33969,1496502200,295210,295574,0.814,574,589956,590151,A48874,4,top151-1000,top40-50,"en judge of the most considerable *Moral Good* or *Evil* of their Actions; that is, whether as *Duties, or Sins,* they are like to procure them happiness, or misery, from the hands of the ALMIGHT","extends not only over their lives and pro-<br />perty, but likewise over their consciences; of which,<br />as representative of their holy prophet Mahomet,<br />he is the spiritual direc&or. The people are edu-<br />cated from their infancy in the notion, that to die by<br />the command of the emperor, confers an undoubt-<br />ed right to the joys of Paradise; and the honour<br />to be dispatched",N,5
34352,1755400300,1266771,1267151,0.814,574,589956,590151,A48874,4,top151-1000,top40-50,"en judge of the most considerable *Moral Good* or *Evil* of their Actions; that is, whether as *Duties, or Sins,* they are like to procure them happiness, or misery, from the hands of the ALMIGHT","s therein unto them, and yet they not perceive it,<br />which will happen from falling from the Law of God,<br />by neglea of fulfilling of the Law of God, and by<br />winking at their fins; yet, in the end, God to julfifie<br />his Law, shall suddenly cut off this Society even by the<br />hands of those who have most succoured them, and made'<br />use of them; so that at the end they shall become odious<br />to",T,5
41634,1338100400,337904,338280,0.81,574,589956,590151,A48874,4,top151-1000,top50-60,"en judge of the most considerable *Moral Good* or *Evil* of their Actions; that is, whether as *Duties, or Sins,* they are like to procure them happiness, or misery, from the hands of the ALMIGHT","notions we naturally like:<br />Sinners would have God like themf~eives, taking<br />pleasure in wickednels; or els~e they would<br />flatter themselves, that if he cannot approve of'<br />fin, yet that: he will overlook it, and has to<br />much pity and mercy that he will· not take vene<br />geance on them for following their natural in-<br />cliniations, by which they do him no hurt.<br />And to many things are",M,6
44481,1470801800,5499,5889,0.808,574,589956,590151,A48874,4,top151-1000,top50-60,"en judge of the most considerable *Moral Good* or *Evil* of their Actions; that is, whether as *Duties, or Sins,* they are like to procure them happiness, or misery, from the hands of the ALMIGHT",".<br /><br />Mankind, are naturally capacitated for moral agency;<br /><br />and, those who have arrived to years of dikcretion, have:<br />commenced moral agents. They are already poifeffed of<br />moral principles, and moral amions. Moral principles, I<br />fuppole, consist of these four, love and hatred, hope and<br />fear. These principles are common to all men. These<br />are the main s~prings, which excite anld induce them to",T,6
45729,1180301000,21335,21726,0.807,574,589956,590151,A48874,4,top151-1000,top50-60,"en judge of the most considerable *Moral Good* or *Evil* of their Actions; that is, whether as *Duties, or Sins,* they are like to procure them happiness, or misery, from the hands of the ALMIGHT","of divine benevolence.<br /><br />C 2 But<br /><br />But the evil, now under consideration, ex-<br />tends much farther than to the illiterate In-<br />dians ;-and though the present purpose will<br />not admit of pursuing it, it may be of use to<br />observe in general, that a want of conformity<br />to the docrines of the gospel in the behaviour<br />of those, among whom it hath already been<br />received, is not only one of the greatest im",T,5
47347,1624900500,27757,28151,0.806,574,589956,590151,A48874,4,top151-1000,top50-60,"en judge of the most considerable *Moral Good* or *Evil* of their Actions; that is, whether as *Duties, or Sins,* they are like to procure them happiness, or misery, from the hands of the ALMIGHT",", Justice in your Dealings, and charitable<br />Distributions (both which God hath so often<br />required in his Word, and made the Conditions<br />of your Salvation) plainly proceeds from<br />loving and coveting the World, more than<br />desiring to please God, or save your Souls:<br />as, on the contrary, the due Performance of<br />them is a comfortable Evidence, that your<br />design to Honour and Please God, and to Pro-<br />cure",M,6
48452,0886200800,204697,205083,0.806,574,589956,590151,A48874,4,top151-1000,top50-60,"en judge of the most considerable *Moral Good* or *Evil* of their Actions; that is, whether as *Duties, or Sins,* they are like to procure them happiness, or misery, from the hands of the ALMIGHT","they have an extended<br />Power of doing Good, and<br />are only restrained from<br />doing Evil. A Power to<br />do Evil has another Origi-<br />nal; God is essentially<br />Good, and does Good to<br />all. Our Conflitution<br />makes our Princes likeGod,<br />when they are Good we<br />rejoice in them, and bless<br />God for them: When it is<br />otherwise, the preserving<br />our Constitution will fe-<br />cure us in all Events. -<br />Thebetraying ones",T,5
49512,1285200600,80956,81349,0.805,574,589956,590151,A48874,4,top151-1000,top60-70,"en judge of the most considerable *Moral Good* or *Evil* of their Actions; that is, whether as *Duties, or Sins,* they are like to procure them happiness, or misery, from the hands of the ALMIGHT","Are<br /><br />E z they<br /><br />they in the higher stations of society ? They resolve to be<br />blessings to inferiors, by imitating their heavenly father,<br />in goodness to all, compassion to the distresscd, liberality<br />to the poor, and justice to the injured and oppressed.<br />Are they in the humbler fiations of life ? They devote<br />themfclves to the service of God, in a conscientious and<br />exemplary subjection to fuperi",T,5
51209,0116200102,394369,394737,0.804,574,589956,590151,A48874,4,top151-1000,top60-70,"en judge of the most considerable *Moral Good* or *Evil* of their Actions; that is, whether as *Duties, or Sins,* they are like to procure them happiness, or misery, from the hands of the ALMIGHT","increase the Cause<br />of them, and to render those less favourable,<br />whose Good-Will to them- ihould 'rather<br />be cultivated, than lessened, by all honest<br />Arts. And to wate their Spirits, in secret<br />'Repinings, is to lavilh away those Re-<br />sources of Comfort which are so necessary<br />to support them in their greateRt De-<br />jetions. If they cannot pra&ise the Duties<br />peculiarly ar",N,5
56562,1078200500,47804,48136,0.802,574,589956,590151,A48874,4,top151-1000,top60-70,"en judge of the most considerable *Moral Good* or *Evil* of their Actions; that is, whether as *Duties, or Sins,* they are like to procure them happiness, or misery, from the hands of the ALMIGHT",".nd they think the fame<br />things that God thirks, and !imhnit to God in their<br />ways. They look upon these .iworkings, as their per-<br />fetion and justification; and this i; Christ within them.<br /><br />"" But we are not saved by Chri j!. working in us, and<br />""making us obedient to his Father': holy will ; but we<br />"" are aved by the righteoufilefs cf",T,6
57326,0020600101,591,905,0.802,574,589956,590151,A48874,4,top151-1000,top60-70,"en judge of the most considerable *Moral Good* or *Evil* of their Actions; that is, whether as *Duties, or Sins,* they are like to procure them happiness, or misery, from the hands of the ALMIGHT","MORALITY, or DECENCY,,<br /><br />but<br />capable of inspiring Sentiments of<br />PIETY,.DUTY, and VIRTUE;.<br /><br />is presented by Him<br />who sincerely wishes to fee her.<br /><br />YOUTHFUL MIND<br />tincured with'as few<br />FASHIONABLE FOLLIES<br /><br />as may be:<br />And,. when Time Ihall have given.<br /><br />Maturity to her Judgement,<br /><br />that<br />those few may be banihed for ever,,",N,5
60391,1344300500,8711,9095,0.8,574,589956,590151,A48874,4,top151-1000,top60-70,"en judge of the most considerable *Moral Good* or *Evil* of their Actions; that is, whether as *Duties, or Sins,* they are like to procure them happiness, or misery, from the hands of the ALMIGHT","~2<br /><br />should be sound, every way accomplished,<br />in the exercise of that virtue, which is the<br />distinguishing mark of their profession.<br /><br />A love of pleasure, as well as of gain,<br /><br />stands much in the way of charity, and<br />is unfriendly to it's cause. The cries of<br />the poor will be heard but seldom, when<br />.our appetites and desires are loud and<br />clamorous for their gratification. He who<br />is subje",N,5
70518,0537701402,78070,78470,0.796,574,589956,590151,A48874,4,top151-1000,top70-80,"en judge of the most considerable *Moral Good* or *Evil* of their Actions; that is, whether as *Duties, or Sins,* they are like to procure them happiness, or misery, from the hands of the ALMIGHT","and evil,<br />to which the Creator himself in all his dispensations<br />..conforms; and which hehas enabled human reason to<br />discover, so far as they are necessary for the condut of<br />human aAions. Such, among others, are these princi-<br />ples; that we should live honestly, should hurt nobody,<br />and should render to every one his due; to which three<br />general precepts juJlinmian has reduced the whole<br />dofrine of law",M,6
71242,0409700201,38078,38456,0.796,574,589956,590151,A48874,4,top151-1000,top70-80,"en judge of the most considerable *Moral Good* or *Evil* of their Actions; that is, whether as *Duties, or Sins,* they are like to procure them happiness, or misery, from the hands of the ALMIGHT","with Adam and Heva,<br />is the remorse of their own consciences for having disobeyed the divine command: the thun-<br />der continuing, they leave Paradise in a fright; dare not return; find it necessary to toil for<br />their bread on the common earth: the woman feels the sorrows of breeding, and the pangs of<br />child-bearing; both are liable to misfortune, maladies, and death :-And all this",T,6
72024,0652600900,14808,15157,0.796,574,589956,590151,A48874,4,top151-1000,top70-80,"en judge of the most considerable *Moral Good* or *Evil* of their Actions; that is, whether as *Duties, or Sins,* they are like to procure them happiness, or misery, from the hands of the ALMIGHT","refpets, brings, along with<br />it its own reward, and vice its own punishment.<br />Thus it is, that God rewards temperance, indus-<br />try, economy, and every species of virtuous ac-<br />tioniwith health and strength of mind, with rich-<br />es, honour, and other difincions; and punishes<br />cTefs, negligence, prodigality, and all forts of<br />vice, with bodily and mental we",T,6
81639,0097700506,141409,141753,0.792,574,589956,590151,A48874,4,top151-1000,top70-80,"en judge of the most considerable *Moral Good* or *Evil* of their Actions; that is, whether as *Duties, or Sins,* they are like to procure them happiness, or misery, from the hands of the ALMIGHT","lo tuo amico, anzi pecchi più grave-<br />mente, se pecchi per altrui che per te. E soii-<br />gliantemente chi aiuta lo malfattore a malfare<br />tanto più grievemente pecca, che s'egli pec-<br />casse per se medesimo, e spezialmente di sozzo<br />peccato; chè Seneca disse: Peccare per altrui<br />in sozza cosa, sì è come abbandonare Iddio due<br />fiate: dunque a diritto dei",T,5
82776,0344800602,231417,231751,0.792,574,589956,590151,A48874,4,top151-1000,top70-80,"en judge of the most considerable *Moral Good* or *Evil* of their Actions; that is, whether as *Duties, or Sins,* they are like to procure them happiness, or misery, from the hands of the ALMIGHT","ue note d'in-<br />famie, non plus que les battoges. Il<br />n'est pas rare de rencontrer des gens<br />qui, aprés avoir subi ces peines , par-<br />viennent à des postes d'honneur et de<br />confiance. Si l'on vient à le leur repro-<br />cher, ils répondent sans se décontenan-<br />cer, qu'ils ont enduré cela pour leurs<br />péchés qui avaient irrité Dieu et le Zar,<br />quoi",N,5
85844,0267101001,52833,53201,0.791,574,589956,590151,A48874,4,top151-1000,top80-90,"en judge of the most considerable *Moral Good* or *Evil* of their Actions; that is, whether as *Duties, or Sins,* they are like to procure them happiness, or misery, from the hands of the ALMIGHT","every one that<br />""doeth evil;"" upon every vice, every immorality,<br />every crime against the Law of Nature; as far as<br />it may have a pernicious effec& upon Civil Society,<br />and as far as it can come under his Cognisance. The<br />Legifative Power is the only proper judge to deter-<br />mine, what vices are so pernicious to Civil Society,<br />as not to be safely overlooked; and what vices",T,5
89966,0233000101,727048,727447,0.789,574,589956,590151,A48874,4,top151-1000,top80-90,"en judge of the most considerable *Moral Good* or *Evil* of their Actions; that is, whether as *Duties, or Sins,* they are like to procure them happiness, or misery, from the hands of the ALMIGHT","for which they may become faints in heaven; this is that<br />they have pracifcd. If there had been nothilg of this in<br />this kiligdom, or other parts of the world, it would be a<br />hard thing to impose it upon them, but they ought not to<br />complain, when so many instances are against them.<br />Therefore discharge your consciences as you ought to do; if<br />guilty let himn take the reward of his crime, and you Ihall",N,5
92575,0251501100,21715,22106,0.789,574,589956,590151,A48874,4,top151-1000,top80-90,"en judge of the most considerable *Moral Good* or *Evil* of their Actions; that is, whether as *Duties, or Sins,* they are like to procure them happiness, or misery, from the hands of the ALMIGHT",", or that the IKnowledge<br />of Good and Evil would be criminal<br />or hurtful. But what is this to the<br />Purpose? Supposing they could not<br />.naturally know that the Fruit of a<br />Tree could inspire Knowledge, or that<br />the Knowledge of Good and Evil<br />would be hurtful (I omit criminal as<br />an impertinent Epithet in this Place *)<br />* It was the inordinate Desire of this Knowledge,<br />and the Aaion done to acquire",T,6
92846,1670300300,315287,315680,0.788,574,589956,590151,A48874,4,top151-1000,top80-90,"en judge of the most considerable *Moral Good* or *Evil* of their Actions; that is, whether as *Duties, or Sins,* they are like to procure them happiness, or misery, from the hands of the ALMIGHT","maliciousness, Sc. And,<br />that knowing the judgment of God, that<br />they which commit such things are worthy<br />of death, not only do the jame, but have<br />pleasure in them that do them.<br /><br />These are Fa&s which stand not upon<br /><br />the single Authority of Scripture, but<br />upon the Testimony of all ancient Wri-<br />ters. Much of them we fee daily among<br />ourselves, notwithstanding the Advan-<br />tages of the Gospel Light",N,5
97508,1649901100,90429,90799,0.787,574,589956,590151,A48874,4,top151-1000,top80-90,"en judge of the most considerable *Moral Good* or *Evil* of their Actions; that is, whether as *Duties, or Sins,* they are like to procure them happiness, or misery, from the hands of the ALMIGHT","own Righteousness,<br />by refiing on your own Performances and Attain-<br />aents. But moreover they learn People unto an<br />Abnegation or Denial of the Priestly Ofice of Christ,<br />by setting up other Interceffors or Mediators beside<br />him, as Angels or Saints. They fay that as we<br />cannot have immediate Access unto an earthly<br />King without his Courteours, so we are to judge the<br />like in",N,5
0,0689200107,733850,734214,0.897,860,1182420,1182622,A48874,3,top151-1000,top5,"s when our Senses are actually employ'd about any Object, we do know that it does exist; so *by our Memory* we may be assured, that heretofore Things that affected our Senses, have existed. And thus *we","know that it does exist; so by<br />our memory we may be afiured, that heretofore<br />things that affected our senses have exifcd: And<br />thus we have the knowledge of the patl existence<br />of several things, whereof our senses having in-<br />formed us; our memories still retain the ideas; and<br />of this we are pall all doubt, so long as we remember<br />wvell.<br />239. As to the exiJfence of",P,1
1,0787800300,84731,85132,0.881,860,1182420,1182622,A48874,3,top151-1000,top5,"s when our Senses are actually employ'd about any Object, we do know that it does exist; so *by our Memory* we may be assured, that heretofore Things that affected our Senses, have existed. And thus *we","they hold with the things that they repre-<br />sent; and by the accuracy that we observe<br />with regard to all their various and different<br />relations.<br /><br />lo. Whence it is evident, that we can<br />have no true idea of any thing, but what we<br />first perceived by some one or other of the<br /><br />senses.<br /><br />senses. True it is, we may either by ana-<br />logy, composition, or division, frame to our-<br />selves ideas of such things as we",M,1
2,0266500102,4273,4661,0.876,860,1182420,1182622,A48874,3,top151-1000,top5,"s when our Senses are actually employ'd about any Object, we do know that it does exist; so *by our Memory* we may be assured, that heretofore Things that affected our Senses, have existed. And thus *we","our senses, when applied to<br />their proper objects, give us a full convi&ion that<br />these objects antually do exist as our fenles repre.<br />fep' them; if our knowledge here is intuitive,<br />incapable of further proof; if it be the very con-<br />{titution of our nature, that we muff believe we<br />feel these sensations which are excited in our<br />mind by the application of external objets to our<br />senses, and",P,1
5,1282500100,138071,138486,0.866,860,1182420,1182622,A48874,3,top151-1000,top5,"s when our Senses are actually employ'd about any Object, we do know that it does exist; so *by our Memory* we may be assured, that heretofore Things that affected our Senses, have existed. And thus *we","whether the object be perceived by our senses,<br />or whether we only imagine -that we perceive it, then we likewise<br />begin to doubt of its existence.<br /><br />These observations are applicable to memory. I saw a certain<br />objedc some years ago; my remembrance of it is less distinct now<br />than it was the day after I saw it; but I believe the evidence of<br />my memory as much at present as I did then, in regard to all<br />the parts of it",M,1
7,1709700200,302269,302639,0.863,860,1182420,1182622,A48874,3,top151-1000,top5,"s when our Senses are actually employ'd about any Object, we do know that it does exist; so *by our Memory* we may be assured, that heretofore Things that affected our Senses, have existed. And thus *we","upon this<br />Evidence of Sense, that we know and believe the<br />daily Occurrences in human Life; and almost all<br />the Histories of Mankind, that are written by<br />Eye or Ear-Witneffes, are built upon this Prin-<br /><br />ciple. Under the Evidence of Sense we do not only<br />include that Knowledge which is derived to us by<br />our outward Senses of Hearing, Seeing, Feelzng,<br />rafting, and Smelling;",M,1
135,0168200105,53755,54176,0.833,860,1182420,1182622,A48874,3,top151-1000,top0-10,"s when our Senses are actually employ'd about any Object, we do know that it does exist; so *by our Memory* we may be assured, that heretofore Things that affected our Senses, have existed. And thus *we","1794.<br />It has been observed, that our ideas of colours,<br />sounds, tastes, &c. excited by the same object may<br />be very different in themselves, without our being<br />aware of it; and that we may nevertheless converse<br />intelligibly concerning such objects, as if we were<br />certain the impressions made by them on our minds<br />were exactly similar. All, indeed, that is required<br />for this purpose, is, that the same object should<br />uniformly",T,1
1150,0319700103,257948,258387,0.803,860,1182420,1182622,A48874,3,top151-1000,top0-10,"s when our Senses are actually employ'd about any Object, we do know that it does exist; so *by our Memory* we may be assured, that heretofore Things that affected our Senses, have existed. And thus *we","sensations<br />and representations which produce a presentiment<br />are sometimes so obscure and wrapped up in the<br />mind, that we are not conscious of them. The<br />mind, however, draws very exat consequences<br />from them, and the image of the future presents<br />itself clearly enough to convince the mind of it.<br />It then forms conjectures and presages without<br />knowing what led it to do so, and in it astonish-<br />ment takes them for inspiration. This is what<br />we",T,1
1172,0814200300,185145,185551,0.802,860,1182420,1182622,A48874,3,top151-1000,top0-10,"s when our Senses are actually employ'd about any Object, we do know that it does exist; so *by our Memory* we may be assured, that heretofore Things that affected our Senses, have existed. And thus *we","conception<br />of some object, singular or plural, in the mind of the hearer,<br />and that by mere recollection. This is upon a supposition that<br />the hearer knows the meaning of the substantive, before it is<br />mentioned to him; for if he is not supposed to know it, the<br />mentioning of the noun, only raises the conception of a parti-<br />cular found in his mind, or, if the noun be written or printed,<br />of a certain visible",D,1
2171,0169306000,54851,55236,0.791,860,1182420,1182622,A48874,3,top151-1000,top0-10,"s when our Senses are actually employ'd about any Object, we do know that it does exist; so *by our Memory* we may be assured, that heretofore Things that affected our Senses, have existed. And thus *we","entirely passive in the Per-<br />ception of them. Such Images in them seem<br />nothing more than so many Calls of Nature,:<br />which they observe and follow, not by Choice,.<br />but Necessity. Whereas Man has an ative as<br />well as a paflive: Memory He can for the<br />most part recollect, at pleasure, whatever he<br />has seen; and review any of those Objets<br />that have entered in at his Senses; and not only<br />so,",T,1
2784,1560900102,413271,413634,0.786,860,1182420,1182622,A48874,3,top151-1000,top0-10,"s when our Senses are actually employ'd about any Object, we do know that it does exist; so *by our Memory* we may be assured, that heretofore Things that affected our Senses, have existed. And thus *we",",<br />when they are but occasionally presented to<br />our palate.<br /><br />The senses, then, are those organs, by<br /><br />maeans of whi~ch the mind perceives or feels<br />external ob~jeats. They may be clonfidered as<br />the satellites of the minld; and although some·<br />animals enjoy particular senses more acutely<br />than man, yret his senses are more comprehen-<br />five, and he is amply com~pensated",T,1
4654,0968701600,98820,99231,0.774,860,1182420,1182622,A48874,3,top151-1000,top10-20,"s when our Senses are actually employ'd about any Object, we do know that it does exist; so *by our Memory* we may be assured, that heretofore Things that affected our Senses, have existed. And thus *we","but<br />from what we acquire from what we experience of either ; that we can know<br />no more of Matter, its Modifications and the Effects of Body upon Body,<br />but what we discover on Trial, any more than we can have of the Operations<br />of our Minds, our Thoughts, our Will, and Resolutions, how they are<br />agitated and determined, but from what we feel and experience: so that there<br />Sort of .uerics serve to moderate and flo",M,1
7697,1004900203,32651,33039,0.762,860,1182420,1182622,A48874,3,top151-1000,top10-20,"s when our Senses are actually employ'd about any Object, we do know that it does exist; so *by our Memory* we may be assured, that heretofore Things that affected our Senses, have existed. And thus *we","but in common, if people be<br />inclined to do as they are desired, their memories will<br />be sufficiently good not to let them omit it. But no-<br />body will be able to remember what is said, if they<br />will not attend when they are spoken to; but only<br />hear the words of the speaker, as they would those of<br />a parrot, without endeavouring to imprint them on<br />their minds. And whoever does so, loses many",T,1
9498,0656201300,8744,9088,0.756,860,1182420,1182622,A48874,3,top151-1000,top10-20,"s when our Senses are actually employ'd about any Object, we do know that it does exist; so *by our Memory* we may be assured, that heretofore Things that affected our Senses, have existed. And thus *we","de la médiocrité du réfultat.<br /><br />ON a comparé l'efprit à la vue, & rien<br />n'en peut donner une plus jufle idée, en<br />préfenter une image plus fenfible. Toutes fes<br />opérations peuvent être affimilées à celles de<br />l'eil qui femble être l'ame matérielle du corps.<br />Appercevoir les objets , diftinguer leurs<br />formes & leur différence , juger de leur<br />diftance",M,5
9712,0949101000,248869,249252,0.756,860,1182420,1182622,A48874,3,top151-1000,top10-20,"s when our Senses are actually employ'd about any Object, we do know that it does exist; so *by our Memory* we may be assured, that heretofore Things that affected our Senses, have existed. And thus *we","to the Place<br />and Distance, and different Shape and Colour, and<br />the like, of material Bodies; as the Sense of Feeling<br /><br />helpeth<br /><br />helpeth the Underllanding to the Knowledge of<br />their different Qualities and Accidents, whether<br />light or heavy, hot or cold, hard or soft, wet or<br />dry, cc. and so are the Tafle and Smell of Things suit-<br />ed thereto; and so the Ear, as to the Difference of<br />Mel",T,1
11499,0649900301,347323,347715,0.751,860,1182420,1182622,A48874,3,top151-1000,top10-20,"s when our Senses are actually employ'd about any Object, we do know that it does exist; so *by our Memory* we may be assured, that heretofore Things that affected our Senses, have existed. And thus *we","T is I think agreed, that all Bodies have<br />their Salts, from whose different Confi-<br />gurations and Impressions many wonderful<br />Changes are effected both in Solids and<br />Fluids, in Things animate and inanimate.<br />Saline Particles 1triking upon the Nerves of<br />Animals excite the Sensations of Taste and<br />Smell; and as their Forms and Degrees of<br />Impulse are almost infinitely diversified, the<br />Sensibility",T,1
13465,0923502000,27921,28318,0.746,860,1182420,1182622,A48874,3,top151-1000,top20-30,"s when our Senses are actually employ'd about any Object, we do know that it does exist; so *by our Memory* we may be assured, that heretofore Things that affected our Senses, have existed. And thus *we","more senses than one; and whichl<br />is the sense intended, can only be known by observing<br />on what word the emphasis is laid. For instance,-Shall<br /><br />* See this particularly illustrated in Reynold's compas-<br />sionate Address.<br /><br />B 2 y~<br /><br />[ i6 J<br />6ou ride to town to-day ? This question is capable of being<br />taken in four different senses, according to the different<br />words on which you lay the emphasis. If it be",N,1
15224,0373801100,40773,41163,0.743,860,1182420,1182622,A48874,3,top151-1000,top20-30,"s when our Senses are actually employ'd about any Object, we do know that it does exist; so *by our Memory* we may be assured, that heretofore Things that affected our Senses, have existed. And thus *we","springs of sense, life, and<br />motion ? How far, indeed, the symbols exadtly agree with the<br />parts represented by them, muff be left to Anatomists. We<br />shall only observe by the way, what others have done before us,<br /><br />that,<br /><br />.that, in all comparisons and allusions, it is sufficient that there<br />be a general resemblance. We are not to enter into a too nice<br />and minute examen of every circumstance;",D,1
15971,0242600100,67681,67991,0.741,860,1182420,1182622,A48874,3,top151-1000,top20-30,"s when our Senses are actually employ'd about any Object, we do know that it does exist; so *by our Memory* we may be assured, that heretofore Things that affected our Senses, have existed. And thus *we","thijl we (at present)<br />for want of morS ,<br />e<br />Senes, ar'e e of. Yea;<br />perhaps, they are more dififerent, than we, if<br />we had more Scnfls, 'coiild be aware of. For<br />they may be such, as may not be reached or<br />perceived, by any Sensory; or Sense, that must<br />be exerted and pcrformcd by the Mediation of<br />a corporeal Organ",T,1
16433,1713300300,216038,216418,0.74,860,1182420,1182622,A48874,3,top151-1000,top20-30,"s when our Senses are actually employ'd about any Object, we do know that it does exist; so *by our Memory* we may be assured, that heretofore Things that affected our Senses, have existed. And thus *we","of the brain, till being refreshed<br />they return again to their work ; can this admirable frame, I fay,<br />of parts, be derived at first from many, and incoherent entia ?<br /><br />But let us make a further enquiry, into the curious ftrud-ure of<br /><br />the eye, ear, and other senses, and confider how it is possible they<br />could be ever made at first by divers, and those discordant entia;<br />bome of our",T,1
20407,0130800600,324674,325059,0.733,860,1182420,1182622,A48874,3,top151-1000,top20-30,"s when our Senses are actually employ'd about any Object, we do know that it does exist; so *by our Memory* we may be assured, that heretofore Things that affected our Senses, have existed. And thus *we","the present Idea will remain as the Compa-<br />nion of that Condition. Or at least from the Oc-<br />calion of the Cause or accessary Idea , the<br />fame Idea is restored to the Will; but if the like<br />Conscience of what was formerly conceiv'd attend,<br />it is call'd Memory.<br /><br />But all this depends only on that simple Condi-<br />tion of the common Sensory, which is there only<br />a mere mechanical Disposition.",N,1
25066,0854300307,29635,30045,0.726,860,1182420,1182622,A48874,3,top151-1000,top30-40,"s when our Senses are actually employ'd about any Object, we do know that it does exist; so *by our Memory* we may be assured, that heretofore Things that affected our Senses, have existed. And thus *we","mean<br />those which are destitute of sense, do<br />all of them contribute some way or o<br />ther, to the use, and conveniency, and<br />comfort of the Creatures above them<br />which being endowed with sense ar<br />capable of enjoying the benefit and del<br />light of them, which being so palpa-<br />ble in the greatest part of them, may<br />reasonably be presumed, tho' it be not<br />so discernable concerning all the reft<br />Iso that when we survey the",T,1
27783,0529900100,20978,21317,0.722,860,1182420,1182622,A48874,3,top151-1000,top30-40,"s when our Senses are actually employ'd about any Object, we do know that it does exist; so *by our Memory* we may be assured, that heretofore Things that affected our Senses, have existed. And thus *we","; when we<br />leave off killing, and take to feeing<br />'with our eyes, the objects from this<br />-sense, tho' it be dimmed by time,<br />with the aid of optics, multiply to<br />our amusement.<br /><br />D 2 The<br /><br />The ear also, by exercise, when<br />-detached from tones, simple, un-<br />certain, and transient as those of<br />.Eolus, procures to us new and per-<br />manent sources of de",T,1
27853,0893000100,95675,96095,0.722,860,1182420,1182622,A48874,3,top151-1000,top30-40,"s when our Senses are actually employ'd about any Object, we do know that it does exist; so *by our Memory* we may be assured, that heretofore Things that affected our Senses, have existed. And thus *we","senses from their birth, and<br />as soon as that which is intended for the gratifica-<br />tion of them is offered them, they readily take,,<br />and easily digest it, for their nourishment and<br />growth; and can it be imagined that the capaci-<br />ties of intelligent and moral agents, for improve-<br />ment in the rational and divine life in their Infant<br />State, are less extensive and efficacious in their<br /><br />kind<br /><br />kind than brutal faculties and",T,1
28816,1160400400,3492,3884,0.721,860,1182420,1182622,A48874,3,top151-1000,top30-40,"s when our Senses are actually employ'd about any Object, we do know that it does exist; so *by our Memory* we may be assured, that heretofore Things that affected our Senses, have existed. And thus *we","our Being ; by the latter those,<br />which have the contrary effects. We know<br />likewise, that we all have appetites and aver-<br />sions implanted in us, adapted to there quali-<br />ties in things, by means of which we have<br />a tendency to, or are carried towards the one,<br />and endeavor to flun and entirely escape the<br />other. When therefore we are overtaken<br />by and susser under these latter, this confti-<br />tute",N,1
32257,0039000202,105665,106023,0.716,860,1182420,1182622,A48874,3,top151-1000,top30-40,"s when our Senses are actually employ'd about any Object, we do know that it does exist; so *by our Memory* we may be assured, that heretofore Things that affected our Senses, have existed. And thus *we","s of body as well as<br />mind.<br /><br />But in truth, if whatsoever things<br />happen to us from without, these for-<br />tune gives, and takes away, propitious<br />and envious by turns, now to me, now<br />to another; nor is there any thing<br />which we can call our own; if indeed<br />this be the cafe, what then becomes of<br />the wife man, who (not less than our-<br /><br />L 3 selves)<br /><br />[I io ]<br />selves) wa",N,1
37071,0420602800,94931,95307,0.71,860,1182420,1182622,A48874,3,top151-1000,top40-50,"s when our Senses are actually employ'd about any Object, we do know that it does exist; so *by our Memory* we may be assured, that heretofore Things that affected our Senses, have existed. And thus *we",", that<br />present temptations work more pow-<br />erfully upon our senses and affesi-<br />ons, than dry thinking and reason-<br />ing can do upon our judgments.<br /><br />As soon as our parents had eaten<br />the forbidden fruit, the text tells us,<br />that (a) the eyes of them both were<br />open'd; implying, that their eyes<br />were open'd in a different sense<br />from that which the tempter had in-<br />finuated to them (b",T,1
